starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 28 20:24:16 2022	1651177456	29	1216	1246	1216
Thu Apr 28 20:24:19 2022	1651177459	1007	302	1308	301
Thu Apr 28 20:24:18 2022	1651177458	1006	303	1308	302
Thu Apr 28 20:24:20 2022	1651177460	1001	308	1309	308
Thu Apr 28 20:24:20 2022	1651177460	1005	304	1310	304
Thu Apr 28 20:24:20 2022	1651177460	1002	308	1310	308
Thu Apr 28 20:24:20 2022	1651177460	1006	305	1310	304
Thu Apr 28 20:24:20 2022	1651177460	1005	306	1311	306
Thu Apr 28 20:24:18 2022	1651177458	1008	304	1312	304
Thu Apr 28 20:24:19 2022	1651177459	1005	307	1312	307
Thu Apr 28 20:24:20 2022	1651177460	1006	307	1312	307
Thu Apr 28 20:24:18 2022	1651177458	1009	304	1313	304
